sofifa_id,player_url,short_name,player_positions,overall,age,gender,nationality_name,pace,shooting,passing,dribbling,defending,physic,player_face_url,nation_flag_url,value_eur,wage_eur,club_name,preferred_foot,player_tags,attacking,skill,movement,power,mentality,goalkeeping
242000,https://sofifa.com/player/242000/konstantinos-mavropanos/220002,K. Mavropanos,"CB, RB",73,23,male,Greece,77.0,33.0,49.0,49.0,73,78.0,https://cdn.sofifa.net/players/242/000/22_120.png,https://cdn.sofifa.net/flags/gr.png,6500000.0,42000.0,VfB Stuttgart,Right,#Strength,47,43,61,57,53,8
242434,https://sofifa.com/player/242434/curtis-jones/220002,C. Jones,CM,73,20,male,England,67.0,65.0,70.0,76.0,62,70.0,https://cdn.sofifa.net/players/242/434/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,7500000.0,49000.0,Liverpool,Right,,61,68,70,68,68,7
242641,https://sofifa.com/player/242641/rayan-ait-nouri/220002,R. Aït Nouri,"LWB, LB",73,20,male,France,75.0,42.0,63.0,73.0,71,51.0,https://cdn.sofifa.net/players/242/641/22_120.png,https://cdn.sofifa.net/flags/fr.png,6500000.0,35000.0,Wolverhampton Wanderers,Left,,56,62,73,48,57,10
243315,https://sofifa.com/player/243315/daniel-gomez-alcon/220002,Dani Gómez,ST,73,22,male,Spain,78.0,74.0,60.0,73.0,35,63.0,https://cdn.sofifa.net/players/243/315/22_120.png,https://cdn.sofifa.net/flags/es.png,4900000.0,21000.0,Levante Unión Deportiva,Right,,63,61,72,70,57,8
243593,https://sofifa.com/player/243593/armand-lauriente/220002,A. Laurienté,"RM, RW",73,22,male,France,77.0,72.0,70.0,76.0,35,45.0,https://cdn.sofifa.net/players/243/593/22_120.png,https://cdn.sofifa.net/flags/fr.png,6000000.0,14000.0,FC Lorient,Right,,65,75,76,62,55,10
243976,https://sofifa.com/player/243976/alejandro-catena-marugan/220002,Catena,CB,73,26,male,Spain,68.0,39.0,54.0,50.0,74,78.0,https://cdn.sofifa.net/players/243/976/22_120.png,https://cdn.sofifa.net/flags/es.png,3500000.0,15000.0,Rayo Vallecano,Right,,49,47,63,63,56,8
244675,https://sofifa.com/player/244675/oihan-sancet-tirapu/220002,Sancet,"ST, CAM",73,21,male,Spain,71.0,71.0,67.0,76.0,46,55.0,https://cdn.sofifa.net/players/244/675/22_120.png,https://cdn.sofifa.net/flags/es.png,7000000.0,17000.0,Athletic Club de Bilbao,Right,,68,64,70,62,64,9
245228,https://sofifa.com/player/245228/florian-kruger/220002,F. Krüger,"ST, LW, LM",73,22,male,Germany,86.0,72.0,55.0,72.0,20,70.0,https://cdn.sofifa.net/players/245/228/22_120.png,https://cdn.sofifa.net/flags/de.png,7000000.0,19000.0,DSC Arminia Bielefeld,Right,,62,54,76,68,57,6
245598,https://sofifa.com/player/245598/iddrisu-baba/220002,I. Baba,"CDM, CM",73,25,male,Ghana,66.0,49.0,61.0,59.0,73,78.0,https://cdn.sofifa.net/players/245/598/22_120.png,https://cdn.sofifa.net/flags/gh.png,4300000.0,18000.0,RCD Mallorca,Right,,54,56,59,65,60,8
246174,https://sofifa.com/player/246174/harvey-elliott/220002,H. Elliott,"RW, CM",73,18,male,England,79.0,62.0,71.0,78.0,27,41.0,https://cdn.sofifa.net/players/246/174/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,7000000.0,29000.0,Liverpool,Left,,59,67,80,52,55,8
246352,https://sofifa.com/player/246352/hugo-guillamon-sammartin/220002,Hugo Guillamón,"CB, CDM, CM",73,21,male,Spain,61.0,36.0,63.0,60.0,75,68.0,https://cdn.sofifa.net/players/246/352/22_120.png,https://cdn.sofifa.net/flags/es.png,6500000.0,17000.0,Valencia CF,Right,,52,54,63,59,59,10
246875,https://sofifa.com/player/246875/odilon-kossounou/220002,O. Kossounou,"CB, RB",73,20,male,Côte d'Ivoire,75.0,32.0,58.0,65.0,72,78.0,https://cdn.sofifa.net/players/246/875/22_120.png,https://cdn.sofifa.net/flags/ci.png,6000000.0,23000.0,Bayer 04 Leverkusen,Right,,50,49,66,61,54,6
247019,https://sofifa.com/player/247019/boubakar-kouyate/220002,B. Kouyaté,"CB, RB",73,24,male,Mali,62.0,37.0,50.0,58.0,72,77.0,https://cdn.sofifa.net/players/247/019/22_120.png,https://cdn.sofifa.net/flags/ml.png,4400000.0,12000.0,FC Metz,Right,,48,48,58,70,49,7
247819,https://sofifa.com/player/247819/nico-schlotterbeck/220002,N. Schlotterbeck,CB,73,21,male,Germany,69.0,29.0,47.0,53.0,75,75.0,https://cdn.sofifa.net/players/247/819/22_120.png,https://cdn.sofifa.net/flags/de.png,6500000.0,14000.0,Sport-Club Freiburg,Left,,41,46,63,58,51,9
247827,https://sofifa.com/player/247827/michael-olise/220002,M. Olise,"CAM, RM, LM",73,19,male,France,78.0,64.0,74.0,77.0,51,54.0,https://cdn.sofifa.net/players/247/827/22_120.png,https://cdn.sofifa.net/flags/fr.png,7000000.0,22000.0,Crystal Palace,Left,#Acrobat,59,72,80,59,65,8
248820,https://sofifa.com/player/248820/mateu-jaume-morey-bauza/220002,Mateu Morey,"RB, RM",73,21,male,Spain,75.0,46.0,67.0,76.0,70,62.0,https://cdn.sofifa.net/players/248/820/22_120.png,https://cdn.sofifa.net/flags/es.png,6500000.0,25000.0,Borussia Dortmund,Right,,55,63,78,53,62,6
251570,https://sofifa.com/player/251570/rayan-cherki/220002,R. Cherki,"RW, LW",73,17,male,France,72.0,67.0,68.0,81.0,19,58.0,https://cdn.sofifa.net/players/251/570/22_120.png,https://cdn.sofifa.net/flags/fr.png,7000000.0,9000.0,Olympique Lyonnais,Left,,57,74,75,58,58,7
251756,https://sofifa.com/player/251756/randy-nteka/220002,R. Nteka,"ST, CAM, CM",73,23,male,France,75.0,72.0,65.0,73.0,56,82.0,https://cdn.sofifa.net/players/251/756/22_120.png,https://cdn.sofifa.net/flags/fr.png,7000000.0,16000.0,Rayo Vallecano,Left,,66,62,74,78,70,8
251810,https://sofifa.com/player/251810/brian-brobbey/220002,B. Brobbey,ST,73,19,male,Netherlands,83.0,71.0,54.0,68.0,25,81.0,https://cdn.sofifa.net/players/251/810/22_120.png,https://cdn.sofifa.net/flags/nl.png,7500000.0,31000.0,RB Leipzig,Right,#Strength,61,55,75,76,60,9
252017,https://sofifa.com/player/252017/flavius-daniliuc/220002,F. Daniliuc,CB,73,20,male,Austria,60.0,42.0,61.0,61.0,72,74.0,https://cdn.sofifa.net/players/252/017/22_120.png,https://cdn.sofifa.net/flags/at.png,6000000.0,16000.0,OGC Nice,Right,,54,54,57,60,58,7
252086,https://sofifa.com/player/252086/fco-javier-hidalgo-gomez/220002,Son,RB,73,27,male,Spain,84.0,50.0,64.0,71.0,67,72.0,https://cdn.sofifa.net/players/252/086/22_120.png,https://cdn.sofifa.net/flags/es.png,3200000.0,20000.0,Levante Unión Deportiva,Right,,58,61,77,64,63,14
252327,https://sofifa.com/player/252327/manuel-sanchez-de-la-pena/220002,Manu Sánchez,LB,73,20,male,Spain,71.0,44.0,62.0,68.0,71,62.0,https://cdn.sofifa.net/players/252/327/22_120.png,https://cdn.sofifa.net/flags/es.png,6500000.0,23000.0,CA Osasuna,Left,,55,55,68,56,58,6
252590,https://sofifa.com/player/252590/fernando-nino-rodriguez/220002,Fer Niño,ST,73,20,male,Spain,67.0,74.0,59.0,68.0,29,69.0,https://cdn.sofifa.net/players/252/590/22_120.png,https://cdn.sofifa.net/flags/es.png,6500000.0,20000.0,RCD Mallorca,Right,,69,56,67,72,56,8
253149,https://sofifa.com/player/253149/jeremie-frimpong/220002,J. Frimpong,"RB, RWB",73,20,male,Netherlands,91.0,50.0,65.0,77.0,68,68.0,https://cdn.sofifa.net/players/253/149/22_120.png,https://cdn.sofifa.net/flags/nl.png,6500000.0,23000.0,Bayer 04 Leverkusen,Right,"#Speedster, #Acrobat",55,63,86,61,59,9
253444,https://sofifa.com/player/253444/arnaud-kalimuendo/220002,A. Kalimuendo,ST,73,19,male,France,82.0,72.0,52.0,74.0,23,65.0,https://cdn.sofifa.net/players/253/444/22_120.png,https://cdn.sofifa.net/flags/fr.png,6500000.0,33000.0,Racing Club de Lens,Right,,64,56,77,66,57,8
255523,https://sofifa.com/player/255523/yvann-macon/220002,Y. Maçon,"RB, LB",73,22,male,France,86.0,50.0,62.0,72.0,68,69.0,https://cdn.sofifa.net/players/255/523/22_120.png,https://cdn.sofifa.net/flags/fr.png,4600000.0,19000.0,AS Saint-Étienne,Right,,54,60,77,64,62,8
257889,https://sofifa.com/player/257889/kristijan-jakic/220002,K. Jakić,"CDM, CM",73,24,male,Croatia,75.0,57.0,63.0,67.0,70,82.0,https://cdn.sofifa.net/players/257/889/22_120.png,https://cdn.sofifa.net/flags/hr.png,4200000.0,600.0,Eintracht Frankfurt,Right,,58,57,71,75,64,7
258390,https://sofifa.com/player/258390/ivo-grbic/220002,I. Grbić,GK,73,25,male,Croatia,1.0,1.0,1.0,1.0,12,1.0,https://cdn.sofifa.net/players/258/390/22_120.png,https://cdn.sofifa.net/flags/hr.png,3800000.0,25000.0,LOSC Lille,Right,,15,19,34,36,21,64
258602,https://sofifa.com/player/258602/jon-morcillo-conesa/220002,Jon Morcillo,"LM, LW",73,22,male,Spain,76.0,74.0,71.0,75.0,34,59.0,https://cdn.sofifa.net/players/258/602/22_120.png,https://cdn.sofifa.net/flags/es.png,4900000.0,18000.0,Athletic Club de Bilbao,Left,,71,70,73,69,57,10
259233,https://sofifa.com/player/259233/ilaix-moriba/220002,I. Moriba,CM,73,18,male,Spain,72.0,70.0,64.0,73.0,64,65.0,https://cdn.sofifa.net/players/259/233/22_120.png,https://cdn.sofifa.net/flags/es.png,7000000.0,17000.0,RB Leipzig,Right,,59,63,68,68,62,10
259377,https://sofifa.com/player/259377/yeremi-jesus-santos-pino/220002,Yeremy Pino,"RM, LM, ST",73,18,male,Spain,71.0,66.0,70.0,73.0,29,46.0,https://cdn.sofifa.net/players/259/377/22_120.png,https://cdn.sofifa.net/flags/es.png,6500000.0,8000.0,Villarreal CF,Right,,63,68,72,53,54,7
134779,https://sofifa.com/player/134779/jimmy-briand/220002,J. Briand,ST,72,35,male,France,59.0,71.0,71.0,71.0,42,70.0,https://cdn.sofifa.net/players/134/779/22_120.png,https://cdn.sofifa.net/flags/fr.png,1000000.0,15000.0,FC Girondins de Bordeaux,Right,,72,68,65,70,67,7
139860,https://sofifa.com/player/139860/jeremy-morel/220002,J. Morel,"CB, LB",72,37,male,Madagascar,50.0,44.0,60.0,57.0,72,71.0,https://cdn.sofifa.net/players/139/860/22_120.png,https://cdn.sofifa.net/flags/mg.png,425000.0,9000.0,FC Lorient,Left,,54,56,59,63,64,9
149258,https://sofifa.com/player/149258/alex-cordaz/220002,A. Cordaz,GK,72,38,male,Italy,1.0,1.0,1.0,1.0,10,1.0,https://cdn.sofifa.net/players/149/258/22_120.png,https://cdn.sofifa.net/flags/it.png,250000.0,25000.0,Inter,Right,,12,16,36,32,26,62
169216,https://sofifa.com/player/169216/shane-long/220002,S. Long,ST,72,34,male,Republic of Ireland,81.0,69.0,61.0,72.0,27,67.0,https://cdn.sofifa.net/players/169/216/22_120.png,https://cdn.sofifa.net/flags/ie.png,1100000.0,38000.0,Southampton,Right,,69,57,75,70,66,9
171018,https://sofifa.com/player/171018/mario-suarez-mata/220002,Mario Suárez,"CDM, CM",72,34,male,Spain,41.0,65.0,70.0,64.0,68,75.0,https://cdn.sofifa.net/players/171/018/22_120.png,https://cdn.sofifa.net/flags/es.png,800000.0,13000.0,Rayo Vallecano,Right,,61,68,50,70,68,10
172316,https://sofifa.com/player/172316/jorge-andujar-moreno/220002,Coke,"RB, CB",72,34,male,Spain,60.0,66.0,67.0,68.0,71,65.0,https://cdn.sofifa.net/players/172/316/22_120.png,https://cdn.sofifa.net/flags/es.png,850000.0,17000.0,Levante Unión Deportiva,Right,,70,63,62,67,69,9
176285,https://sofifa.com/player/176285/winston-reid/220002,W. Reid,CB,72,32,male,New Zealand,40.0,51.0,45.0,41.0,72,68.0,https://cdn.sofifa.net/players/176/285/22_120.png,https://cdn.sofifa.net/flags/nz.png,1500000.0,38000.0,West Ham United,Right,,47,39,47,61,57,10
178628,https://sofifa.com/player/178628/fernando-forestieri/220002,F. Forestieri,"CAM, CF, LW",72,31,male,Italy,75.0,71.0,69.0,75.0,45,64.0,https://cdn.sofifa.net/players/178/628/22_120.png,https://cdn.sofifa.net/flags/it.png,1900000.0,13000.0,Udinese Calcio,Right,,67,69,77,69,66,6
180706,https://sofifa.com/player/180706/craig-cathcart/220002,C. Cathcart,"CB, RB",72,32,male,Northern Ireland,35.0,37.0,55.0,53.0,74,71.0,https://cdn.sofifa.net/players/180/706/22_120.png,https://cdn.sofifa.net/flags/gb-nir.png,1500000.0,32000.0,Watford,Right,,48,49,48,59,55,8
182212,https://sofifa.com/player/182212/anthony-modeste/220002,A. Modeste,ST,72,33,male,France,62.0,72.0,63.0,69.0,30,77.0,https://cdn.sofifa.net/players/182/212/22_120.png,https://cdn.sofifa.net/flags/fr.png,1500000.0,21000.0,1. FC Köln,Right,#Strength,70,63,65,74,62,7
183280,https://sofifa.com/player/183280/adil-rami/220002,A. Rami,CB,72,35,male,France,46.0,48.0,53.0,58.0,71,77.0,https://cdn.sofifa.net/players/183/280/22_120.png,https://cdn.sofifa.net/flags/fr.png,625000.0,9000.0,ESTAC Troyes,Right,#Strength,50,56,52,65,56,3
183491,https://sofifa.com/player/183491/mathias-jorgensen/220002,Zanka,CB,72,31,male,Denmark,52.0,39.0,57.0,54.0,72,79.0,https://cdn.sofifa.net/players/183/491/22_120.png,https://cdn.sofifa.net/flags/dk.png,1600000.0,29000.0,Brentford,Right,,51,45,58,62,58,10
183632,https://sofifa.com/player/183632/robert-tesche/220002,R. Tesche,"CDM, CM",72,34,male,Germany,58.0,67.0,68.0,68.0,70,71.0,https://cdn.sofifa.net/players/183/632/22_120.png,https://cdn.sofifa.net/flags/de.png,800000.0,16000.0,VfL Bochum 1848,Right,,68,67,65,73,67,9
183916,https://sofifa.com/player/183916/jeremy-pied/220002,J. Pied,"RB, LB",72,32,male,France,59.0,64.0,72.0,72.0,72,66.0,https://cdn.sofifa.net/players/183/916/22_120.png,https://cdn.sofifa.net/flags/fr.png,1600000.0,21000.0,LOSC Lille,Right,,67,71,66,67,67,8
184749,https://sofifa.com/player/184749/dan-gosling/220002,D. Gosling,CM,72,31,male,England,50.0,68.0,71.0,68.0,69,67.0,https://cdn.sofifa.net/players/184/749/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,1900000.0,35000.0,Watford,Right,,67,66,60,67,70,9
185172,https://sofifa.com/player/185172/vincenzo-fiorillo/220002,V. Fiorillo,GK,72,31,male,Italy,1.0,1.0,1.0,1.0,13,1.0,https://cdn.sofifa.net/players/185/172/22_120.png,https://cdn.sofifa.net/flags/it.png,1200000.0,21000.0,US Salernitana 1919,Right,,13,14,47,43,28,64
189043,https://sofifa.com/player/189043/daniel-brosinski/220002,D. Brosinski,"RWB, RB, LWB",72,32,male,Germany,70.0,59.0,69.0,69.0,69,67.0,https://cdn.sofifa.net/players/189/043/22_120.png,https://cdn.sofifa.net/flags/de.png,1600000.0,16000.0,1. FSV Mainz 05,Right,,63,70,72,66,70,9
189061,https://sofifa.com/player/189061/sascha-burchert/220002,S. Burchert,GK,72,31,male,Germany,1.0,1.0,1.0,1.0,15,1.0,https://cdn.sofifa.net/players/189/061/22_120.png,https://cdn.sofifa.net/flags/de.png,1200000.0,13000.0,SpVgg Greuther Fürth,Right,,14,15,45,45,22,67
189342,https://sofifa.com/player/189342/carlo-pinsoglio/220002,C. Pinsoglio,GK,72,31,male,Italy,1.0,1.0,1.0,1.0,15,1.0,https://cdn.sofifa.net/players/189/342/22_120.png,https://cdn.sofifa.net/flags/it.png,1200000.0,32000.0,Juventus,Left,,13,19,44,43,30,65
189576,https://sofifa.com/player/189576/jonas-ramalho-chimeno/220002,Ramalho,"CB, RB",72,28,male,Angola,70.0,35.0,57.0,57.0,71,73.0,https://cdn.sofifa.net/players/189/576/22_120.png,https://cdn.sofifa.net/flags/ao.png,2400000.0,18000.0,CA Osasuna,Right,,56,51,65,56,55,10
189680,https://sofifa.com/player/189680/fabio-pereira-da-silva/220002,Fábio,"LB, RB",72,30,male,Brazil,75.0,54.0,69.0,73.0,70,67.0,https://cdn.sofifa.net/players/189/680/22_120.png,https://cdn.sofifa.net/flags/br.png,2000000.0,17000.0,FC Nantes,Right,,60,65,76,66,69,9
190738,https://sofifa.com/player/190738/havard-nielsen/220002,H. Nielsen,"ST, CAM",72,27,male,Norway,79.0,70.0,67.0,71.0,37,75.0,https://cdn.sofifa.net/players/190/738/22_120.png,https://cdn.sofifa.net/flags/no.png,2500000.0,19000.0,SpVgg Greuther Fürth,Right,,69,60,71,73,63,12
192317,https://sofifa.com/player/192317/jed-steer/220002,J. Steer,GK,72,28,male,England,1.0,1.0,1.0,1.0,11,1.0,https://cdn.sofifa.net/players/192/317/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,1900000.0,31000.0,Aston Villa,Left,,17,16,52,44,28,67
192622,https://sofifa.com/player/192622/shane-duffy/220002,S. Duffy,CB,72,29,male,Republic of Ireland,41.0,47.0,49.0,48.0,70,79.0,https://cdn.sofifa.net/players/192/622/22_120.png,https://cdn.sofifa.net/flags/ie.png,2000000.0,35000.0,Brighton & Hove Albion,Right,,49,46,42,69,59,9
192725,https://sofifa.com/player/192725/maxime-le-marchand/220002,M. Le Marchand,"CB, LB",72,31,male,France,64.0,39.0,67.0,66.0,71,71.0,https://cdn.sofifa.net/players/192/725/22_120.png,https://cdn.sofifa.net/flags/fr.png,1600000.0,15000.0,RC Strasbourg Alsace,Left,,57,57,64,60,58,10
193062,https://sofifa.com/player/193062/marvin-zeegelaar/220002,M. Zeegelaar,"LM, LB",72,30,male,Netherlands,72.0,62.0,68.0,73.0,73,72.0,https://cdn.sofifa.net/players/193/062/22_120.png,https://cdn.sofifa.net/flags/nl.png,2300000.0,13000.0,Udinese Calcio,Left,,63,66,67,69,67,10
193337,https://sofifa.com/player/193337/joel-obi/220002,J. Obi,"CM, CDM, LM",72,30,male,Nigeria,83.0,67.0,69.0,74.0,74,75.0,https://cdn.sofifa.net/players/193/337/22_120.png,https://cdn.sofifa.net/flags/ng.png,2200000.0,28000.0,US Salernitana 1919,Left,,66,65,82,72,71,10
194020,https://sofifa.com/player/194020/judilson-mamadu-tuncara-gomes/220002,Pelé,"CDM, CM",72,29,male,Guinea Bissau,71.0,60.0,65.0,69.0,70,79.0,https://cdn.sofifa.net/players/194/020/22_120.png,https://cdn.sofifa.net/flags/gw.png,2000000.0,30000.0,AS Monaco,Right,,59,66,68,73,69,9
196801,https://sofifa.com/player/196801/edson-andre-sitoe/220002,Mexer,CB,72,32,male,Mozambique,39.0,48.0,57.0,63.0,72,73.0,https://cdn.sofifa.net/players/196/801/22_120.png,https://cdn.sofifa.net/flags/mz.png,1500000.0,17000.0,FC Girondins de Bordeaux,Right,,56,54,53,64,58,9
197688,https://sofifa.com/player/197688/gabriel-moises-antunes-da-silva/220002,Gabriel Silva,"LB, LWB",72,30,male,Brazil,67.0,59.0,71.0,70.0,70,67.0,https://cdn.sofifa.net/players/197/688/22_120.png,https://cdn.sofifa.net/flags/br.png,2000000.0,20000.0,AS Saint-Étienne,Left,,64,68,70,66,65,7
197813,https://sofifa.com/player/197813/jonas-martin/220002,J. Martin,CM,72,31,male,France,56.0,67.0,73.0,71.0,68,67.0,https://cdn.sofifa.net/players/197/813/22_120.png,https://cdn.sofifa.net/flags/fr.png,1900000.0,29000.0,Stade Rennais FC,Right,,65,71,61,66,69,9
198553,https://sofifa.com/player/198553/cristian-gamboa/220002,C. Gamboa,RB,72,31,male,Costa Rica,84.0,48.0,66.0,71.0,68,71.0,https://cdn.sofifa.net/players/198/553/22_120.png,https://cdn.sofifa.net/flags/cr.png,1700000.0,16000.0,VfL Bochum 1848,Right,,55,64,81,69,65,9
199274,https://sofifa.com/player/199274/ilja-nestorovski/220002,I. Nestorovski,ST,72,31,male,North Macedonia,68.0,74.0,52.0,69.0,31,74.0,https://cdn.sofifa.net/players/199/274/22_120.png,https://cdn.sofifa.net/flags/mk.png,2000000.0,14000.0,Udinese Calcio,Left,,64,62,68,72,59,11
199288,https://sofifa.com/player/199288/anthony-losilla/220002,A. Losilla,"CDM, CM, CB",72,35,male,France,53.0,57.0,64.0,70.0,68,76.0,https://cdn.sofifa.net/players/199/288/22_120.png,https://cdn.sofifa.net/flags/fr.png,650000.0,12000.0,VfL Bochum 1848,Right,,63,62,62,72,61,8
199439,https://sofifa.com/player/199439/michael-gregoritsch/220002,M. Gregoritsch,"ST, CAM",72,27,male,Austria,60.0,73.0,72.0,70.0,38,71.0,https://cdn.sofifa.net/players/199/439/22_120.png,https://cdn.sofifa.net/flags/at.png,2500000.0,19000.0,FC Augsburg,Left,,71,74,60,67,61,8
199897,https://sofifa.com/player/199897/nicolas-hofler/220002,N. Höfler,"CDM, CM",72,31,male,Germany,64.0,47.0,65.0,66.0,69,72.0,https://cdn.sofifa.net/players/199/897/22_120.png,https://cdn.sofifa.net/flags/de.png,1600000.0,18000.0,Sport-Club Freiburg,Right,,54,60,66,67,63,8
200212,https://sofifa.com/player/200212/michael-esser/220002,M. Esser,GK,72,33,male,Germany,1.0,1.0,1.0,1.0,17,1.0,https://cdn.sofifa.net/players/200/212/22_120.png,https://cdn.sofifa.net/flags/de.png,750000.0,13000.0,VfL Bochum 1848,Right,,18,19,41,51,33,65
200408,https://sofifa.com/player/200408/ben-gibson/220002,B. Gibson,CB,72,28,male,England,53.0,29.0,49.0,52.0,73,68.0,https://cdn.sofifa.net/players/200/408/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,2200000.0,23000.0,Norwich City,Left,,43,43,59,53,50,10
202135,https://sofifa.com/player/202135/stefano-sturaro/220002,S. Sturaro,CM,72,28,male,Italy,68.0,67.0,70.0,72.0,76,75.0,https://cdn.sofifa.net/players/202/135/22_120.png,https://cdn.sofifa.net/flags/it.png,2300000.0,13000.0,Genoa,Right,,67,69,67,73,73,9
202151,https://sofifa.com/player/202151/konstantinos-stafylidis/220002,K. Stafylidis,"LB, LWB",72,27,male,Greece,73.0,63.0,66.0,70.0,73,69.0,https://cdn.sofifa.net/players/202/151/22_120.png,https://cdn.sofifa.net/flags/gr.png,2300000.0,21000.0,VfL Bochum 1848,Left,,61,73,71,73,57,9
203889,https://sofifa.com/player/203889/yoann-touzghar/220002,Y. Touzghar,ST,72,34,male,Tunisia,71.0,73.0,61.0,72.0,19,69.0,https://cdn.sofifa.net/players/203/889/22_120.png,https://cdn.sofifa.net/flags/tn.png,1100000.0,15000.0,ESTAC Troyes,Right,,67,61,72,72,59,10
204233,https://sofifa.com/player/204233/charly-musonda/220002,C. Musonda,"RM, LM",72,24,male,Belgium,78.0,63.0,69.0,79.0,22,37.0,https://cdn.sofifa.net/players/204/233/22_120.png,https://cdn.sofifa.net/flags/be.png,3200000.0,51000.0,Chelsea,Right,,59,70,77,48,51,6
204830,https://sofifa.com/player/204830/alvaro-vadillo-cifuentes/220002,Vadillo,"LM, RM",72,26,male,Spain,83.0,68.0,67.0,75.0,28,55.0,https://cdn.sofifa.net/players/204/830/22_120.png,https://cdn.sofifa.net/flags/es.png,2600000.0,14000.0,RCD Espanyol de Barcelona,Right,,61,69,77,65,61,7
205934,https://sofifa.com/player/205934/nicola-murru/220002,N. Murru,LB,72,26,male,Italy,71.0,40.0,61.0,69.0,71,67.0,https://cdn.sofifa.net/players/205/934/22_120.png,https://cdn.sofifa.net/flags/it.png,2700000.0,13000.0,U.C. Sampdoria,Left,,54,58,70,60,59,4
206085,https://sofifa.com/player/206085/jacob-murphy/220002,J. Murphy,"RM, RWB",72,26,male,England,78.0,67.0,68.0,74.0,61,63.0,https://cdn.sofifa.net/players/206/085/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,2800000.0,27000.0,Newcastle United,Right,,59,69,74,65,64,9
206222,https://sofifa.com/player/206222/pedro-bigas-rigo/220002,Bigas,"CB, LB",72,30,male,Spain,66.0,52.0,59.0,61.0,71,73.0,https://cdn.sofifa.net/players/206/222/22_120.png,https://cdn.sofifa.net/flags/es.png,1900000.0,13000.0,Elche CF,Left,,60,54,65,65,60,10
206463,https://sofifa.com/player/206463/jeremy-dudziak/220002,J. Dudziak,"CAM, CM",72,25,male,Tunisia,75.0,62.0,72.0,77.0,66,66.0,https://cdn.sofifa.net/players/206/463/22_120.png,https://cdn.sofifa.net/flags/tn.png,3100000.0,17000.0,SpVgg Greuther Fürth,Left,#Acrobat,63,71,78,68,68,8
206506,https://sofifa.com/player/206506/tristan-dingome/220002,T. Dingomé,"CM, CAM",72,30,male,France,63.0,64.0,72.0,74.0,67,68.0,https://cdn.sofifa.net/players/206/506/22_120.png,https://cdn.sofifa.net/flags/fr.png,2200000.0,14000.0,ESTAC Troyes,Left,,63,69,70,65,68,8
208335,https://sofifa.com/player/208335/lukas-kubler/220002,L. Kübler,"RB, RWB",72,28,male,Germany,75.0,45.0,57.0,62.0,73,66.0,https://cdn.sofifa.net/players/208/335/22_120.png,https://cdn.sofifa.net/flags/de.png,2100000.0,18000.0,Sport-Club Freiburg,Right,,54,49,70,59,59,9
208459,https://sofifa.com/player/208459/mitchell-dijks/220002,M. Dijks,LB,72,28,male,Netherlands,67.0,40.0,65.0,65.0,71,77.0,https://cdn.sofifa.net/players/208/459/22_120.png,https://cdn.sofifa.net/flags/nl.png,2100000.0,21000.0,Bologna,Left,#Strength,56,62,59,56,63,9
209937,https://sofifa.com/player/209937/joaquin-jose-marin-ruz/220002,Quini,"LB, RB",72,31,male,Spain,73.0,60.0,65.0,71.0,71,62.0,https://cdn.sofifa.net/players/209/937/22_120.png,https://cdn.sofifa.net/flags/es.png,1700000.0,15000.0,Granada CF,Right,,63,64,70,60,61,9
210320,https://sofifa.com/player/210320/ibrahima-mbaye/220002,I. Mbaye,"RB, LB",72,26,male,Senegal,68.0,49.0,64.0,68.0,72,67.0,https://cdn.sofifa.net/players/210/320/22_120.png,https://cdn.sofifa.net/flags/sn.png,2500000.0,20000.0,Bologna,Right,,58,64,67,62,61,8
210450,https://sofifa.com/player/210450/abdoulaye-toure/220002,A. Touré,"CDM, CM",72,27,male,France,39.0,56.0,59.0,58.0,75,80.0,https://cdn.sofifa.net/players/210/450/22_120.png,https://cdn.sofifa.net/flags/fr.png,2400000.0,12000.0,Genoa,Right,#Strength,49,59,39,70,59,8
210868,https://sofifa.com/player/210868/jose-maria-martin-bejarano/220002,José Mari,"CDM, CM",72,33,male,Spain,65.0,60.0,67.0,66.0,68,73.0,https://cdn.sofifa.net/players/210/868/22_120.png,https://cdn.sofifa.net/flags/es.png,1200000.0,19000.0,Cádiz CF,Right,,60,65,66,73,65,9
211354,https://sofifa.com/player/211354/marco-benassi/220002,M. Benassi,"CM, CF",72,26,male,Italy,55.0,70.0,71.0,75.0,70,66.0,https://cdn.sofifa.net/players/211/354/22_120.png,https://cdn.sofifa.net/flags/it.png,2700000.0,33000.0,Fiorentina,Right,,69,71,64,68,68,8
211385,https://sofifa.com/player/211385/riza-durmisi/220002,R. Durmisi,"LB, LWB, LM",72,27,male,Denmark,75.0,61.0,70.0,72.0,69,65.0,https://cdn.sofifa.net/players/211/385/22_120.png,https://cdn.sofifa.net/flags/dk.png,2300000.0,32000.0,Lazio,Left,,63,70,73,70,63,7
211826,https://sofifa.com/player/211826/rafael-czichos/220002,R. Czichos,"CB, LB",72,31,male,Germany,59.0,48.0,59.0,62.0,72,75.0,https://cdn.sofifa.net/players/211/826/22_120.png,https://cdn.sofifa.net/flags/de.png,1600000.0,18000.0,1. FC Köln,Left,,52,60,59,67,56,8
