sofifa_id,player_url,short_name,player_positions,overall,age,gender,nationality_name,pace,shooting,passing,dribbling,defending,physic,player_face_url_old,nation_flag_url,value_eur,wage_eur,club_name,preferred_foot,player_tags,attacking,skill,movement,power,mentality,goalkeeping,player_face_url_old
161805,https://sofifa.com/player/161805/valon-behrami/220002,V. Behrami,"CDM, CM",73,36,male,Switzerland,55,63,71,71,72,73,https://cdn.sofifa.net/players/161/805/22_120.png,https://cdn.sofifa.net/flags/ch.png,600000,9000,Genoa,Right,,66,70,62,69,73,9,https://cdn.sofifa.net/players/161/805/22_120.png
162297,https://sofifa.com/player/162297/daniele-padelli/220002,D. Padelli,GK,73,35,male,Italy,1,1,1,1,10,1,https://cdn.sofifa.net/players/162/297/22_120.png,https://cdn.sofifa.net/flags/it.png,350000,7000,Udinese Calcio,Left,,13,16,44,39,26,66,https://cdn.sofifa.net/players/162/297/22_120.png
166074,https://sofifa.com/player/166074/tiago-manuel-dias-correia/220002,Bebé,"LM, RM",73,30,male,Portugal,82,78,69,71,36,84,https://cdn.sofifa.net/players/166/074/22_120.png,https://cdn.sofifa.net/flags/pt.png,2900000,16000,Rayo Vallecano,Right,#Strength,68,70,71,81,64,8,https://cdn.sofifa.net/players/166/074/22_120.png
169115,https://sofifa.com/player/169115/andrea-masiello/220002,A. Masiello,CB,73,35,male,Italy,40,37,56,59,74,71,https://cdn.sofifa.net/players/169/115/22_120.png,https://cdn.sofifa.net/flags/it.png,800000,9000,Genoa,Right,,55,53,53,63,54,9,https://cdn.sofifa.net/players/169/115/22_120.png
169426,https://sofifa.com/player/169426/antonio-barragan-fernandez/220002,Barragán,"RB, RWB, CB",73,34,male,Spain,69,52,66,66,70,73,https://cdn.sofifa.net/players/169/426/22_120.png,https://cdn.sofifa.net/flags/es.png,1100000,15000,Elche CF,Right,,63,61,67,65,64,7,https://cdn.sofifa.net/players/169/426/22_120.png
173178,https://sofifa.com/player/173178/manuel-reina-rodriguez/220002,Manolo Reina,GK,73,36,male,Spain,1,1,1,1,13,1,https://cdn.sofifa.net/players/173/178/22_120.png,https://cdn.sofifa.net/flags/es.png,350000,10000,RCD Mallorca,Right,,14,19,60,49,28,68,https://cdn.sofifa.net/players/173/178/22_120.png
177475,https://sofifa.com/player/177475/tobias-sippel/220002,T. Sippel,GK,73,33,male,Germany,1,1,1,1,13,1,https://cdn.sofifa.net/players/177/475/22_120.png,https://cdn.sofifa.net/flags/de.png,1000000,16000,Borussia Mönchengladbach,Right,,16,17,50,47,26,68,https://cdn.sofifa.net/players/177/475/22_120.png
177644,https://sofifa.com/player/177644/francisco-casilla-cortes/220002,Kiko Casilla,GK,73,34,male,Spain,1,1,1,1,17,1,https://cdn.sofifa.net/players/177/644/22_120.png,https://cdn.sofifa.net/flags/es.png,525000,40000,Elche CF,Right,,19,25,53,49,37,67,https://cdn.sofifa.net/players/177/644/22_120.png
180739,https://sofifa.com/player/180739/eiji-kawashima/220002,E. Kawashima,GK,73,38,male,Japan,1,1,1,1,11,1,https://cdn.sofifa.net/players/180/739/22_120.png,https://cdn.sofifa.net/flags/jp.png,350000,9000,RC Strasbourg Alsace,Right,,18,20,52,46,23,67,https://cdn.sofifa.net/players/180/739/22_120.png
182179,https://sofifa.com/player/182179/sebastian-de-maio/220002,S. De Maio,CB,73,34,male,France,54,33,39,51,75,77,https://cdn.sofifa.net/players/182/179/22_120.png,https://cdn.sofifa.net/flags/fr.png,1000000,13000,Udinese Calcio,Right,#Strength,35,42,56,64,54,5,https://cdn.sofifa.net/players/182/179/22_120.png
182184,https://sofifa.com/player/182184/dale-stephens/220002,D. Stephens,"CDM, CM",73,32,male,England,49,62,71,67,69,71,https://cdn.sofifa.net/players/182/184/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,2000000,25000,Burnley,Right,,67,66,59,69,67,9,https://cdn.sofifa.net/players/182/184/22_120.png
182888,https://sofifa.com/player/182888/havard-nordtveit/220002,H. Nordtveit,"CB, CDM",73,31,male,Norway,54,53,69,65,73,72,https://cdn.sofifa.net/players/182/888/22_120.png,https://cdn.sofifa.net/flags/no.png,2100000,24000,TSG Hoffenheim,Right,,58,67,58,69,65,9,https://cdn.sofifa.net/players/182/888/22_120.png
183287,https://sofifa.com/player/183287/fabien-lemoine/220002,F. Lemoine,"CDM, CM",73,34,male,France,37,58,69,68,71,75,https://cdn.sofifa.net/players/183/287/22_120.png,https://cdn.sofifa.net/flags/fr.png,1000000,15000,FC Lorient,Right,,61,65,57,73,67,9,https://cdn.sofifa.net/players/183/287/22_120.png
183497,https://sofifa.com/player/183497/orestis-karnezis/220002,O. Karnezis,GK,73,35,male,Greece,1,1,1,1,19,1,https://cdn.sofifa.net/players/183/497/22_120.png,https://cdn.sofifa.net/flags/gr.png,350000,13000,LOSC Lille,Right,,19,19,45,45,28,66,https://cdn.sofifa.net/players/183/497/22_120.png
186146,https://sofifa.com/player/186146/danny-welbeck/220002,D. Welbeck,"ST, LW, LM",73,30,male,England,71,72,67,72,38,66,https://cdn.sofifa.net/players/186/146/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,3000000,45000,Brighton & Hove Albion,Right,,70,66,68,67,65,9,https://cdn.sofifa.net/players/186/146/22_120.png
190034,https://sofifa.com/player/190034/timothee-kolodziejczak/220002,T. Kolodziejczak,"CB, LB",73,29,male,France,67,37,68,60,73,77,https://cdn.sofifa.net/players/190/034/22_120.png,https://cdn.sofifa.net/flags/fr.png,2800000,24000,AS Saint-Étienne,Left,,54,56,64,65,64,9,https://cdn.sofifa.net/players/190/034/22_120.png
190520,https://sofifa.com/player/190520/tony-jantschke/220002,T. Jantschke,"CB, RB",73,31,male,Germany,65,41,63,66,74,71,https://cdn.sofifa.net/players/190/520/22_120.png,https://cdn.sofifa.net/flags/de.png,2100000,20000,Borussia Mönchengladbach,Right,,54,56,68,62,64,7,https://cdn.sofifa.net/players/190/520/22_120.png
190666,https://sofifa.com/player/190666/manuel-gulde/220002,M. Gulde,CB,73,30,male,Germany,66,40,52,57,74,71,https://cdn.sofifa.net/players/190/666/22_120.png,https://cdn.sofifa.net/flags/de.png,2500000,20000,Sport-Club Freiburg,Right,,54,49,64,60,57,9,https://cdn.sofifa.net/players/190/666/22_120.png
190761,https://sofifa.com/player/190761/tolgay-arslan/220002,T. Arslan,"CDM, CM",73,30,male,Germany,65,68,73,76,68,67,https://cdn.sofifa.net/players/190/761/22_120.png,https://cdn.sofifa.net/flags/de.png,2500000,13000,Udinese Calcio,Right,,65,75,68,68,72,6,https://cdn.sofifa.net/players/190/761/22_120.png
191053,https://sofifa.com/player/191053/tomas-rincon/220002,T. Rincón,"CM, CDM",73,33,male,Venezuela,65,59,70,75,74,75,https://cdn.sofifa.net/players/191/053/22_120.png,https://cdn.sofifa.net/flags/ve.png,1900000,32000,Torino F.C.,Right,,61,65,72,77,69,9,https://cdn.sofifa.net/players/191/053/22_120.png
191055,https://sofifa.com/player/191055/didac-vila-rosello/220002,Dídac Vilà,LB,73,32,male,Spain,74,52,66,68,71,74,https://cdn.sofifa.net/players/191/055/22_120.png,https://cdn.sofifa.net/flags/es.png,2100000,14000,RCD Espanyol de Barcelona,Left,,59,61,67,70,65,7,https://cdn.sofifa.net/players/191/055/22_120.png
191210,https://sofifa.com/player/191210/sebastien-corchia/220002,S. Corchia,RB,73,30,male,France,72,62,71,71,73,62,https://cdn.sofifa.net/players/191/210/22_120.png,https://cdn.sofifa.net/flags/fr.png,2600000,19000,FC Nantes,Right,,59,74,71,66,66,7,https://cdn.sofifa.net/players/191/210/22_120.png
191648,https://sofifa.com/player/191648/maya-yoshida/220002,M. Yoshida,CB,73,32,male,Japan,52,41,51,63,74,71,https://cdn.sofifa.net/players/191/648/22_120.png,https://cdn.sofifa.net/flags/jp.png,2000000,15000,U.C. Sampdoria,Right,,52,49,59,62,58,9,https://cdn.sofifa.net/players/191/648/22_120.png
192227,https://sofifa.com/player/192227/shkodran-mustafi/220002,S. Mustafi,CB,73,29,male,Germany,57,57,62,59,71,77,https://cdn.sofifa.net/players/192/227/22_120.png,https://cdn.sofifa.net/flags/de.png,2500000,21000,Levante Unión Deportiva,Right,,61,57,62,69,63,8,https://cdn.sofifa.net/players/192/227/22_120.png
192445,https://sofifa.com/player/192445/daniel-ginczek/220002,D. Ginczek,"ST, RW",73,30,male,Germany,64,74,51,66,31,75,https://cdn.sofifa.net/players/192/445/22_120.png,https://cdn.sofifa.net/flags/de.png,3000000,45000,VfL Wolfsburg,Right,#Strength,63,56,61,70,64,9,https://cdn.sofifa.net/players/192/445/22_120.png
192612,https://sofifa.com/player/192612/mato-jajalo/220002,M. Jajalo,"CDM, CM",73,33,male,Bosnia and Herzegovina,63,64,70,74,69,76,https://cdn.sofifa.net/players/192/612/22_120.png,https://cdn.sofifa.net/flags/ba.png,1500000,13000,Udinese Calcio,Right,,65,72,68,74,67,8,https://cdn.sofifa.net/players/192/612/22_120.png
192663,https://sofifa.com/player/192663/fabian-klos/220002,F. Klos,ST,73,33,male,Germany,63,73,61,61,33,81,https://cdn.sofifa.net/players/192/663/22_120.png,https://cdn.sofifa.net/flags/de.png,1900000,22000,DSC Arminia Bielefeld,Right,"#Aerial Threat, #Strength",68,57,56,74,68,7,https://cdn.sofifa.net/players/192/663/22_120.png
193148,https://sofifa.com/player/193148/vincent-le-goff/220002,V. Le Goff,"LB, LWB",73,31,male,France,71,61,66,71,71,69,https://cdn.sofifa.net/players/193/148/22_120.png,https://cdn.sofifa.net/flags/fr.png,2200000,15000,FC Lorient,Left,,59,61,72,68,62,8,https://cdn.sofifa.net/players/193/148/22_120.png
193336,https://sofifa.com/player/193336/vid-belec/220002,V. Belec,GK,73,31,male,Slovenia,1,1,1,1,13,1,https://cdn.sofifa.net/players/193/336/22_120.png,https://cdn.sofifa.net/flags/si.png,1600000,24000,US Salernitana 1919,Right,,13,17,49,43,28,67,https://cdn.sofifa.net/players/193/336/22_120.png
193786,https://sofifa.com/player/193786/francesco-bardi/220002,F. Bardi,GK,73,29,male,Italy,1,1,1,1,13,1,https://cdn.sofifa.net/players/193/786/22_120.png,https://cdn.sofifa.net/flags/it.png,2100000,20000,Bologna,Right,,17,17,50,45,27,67,https://cdn.sofifa.net/players/193/786/22_120.png
193794,https://sofifa.com/player/193794/asier-villalibre-molina/220002,Villalibre,ST,73,23,male,Spain,75,72,55,68,34,81,https://cdn.sofifa.net/players/193/794/22_120.png,https://cdn.sofifa.net/flags/es.png,6000000,20000,Athletic Club de Bilbao,Left,#Strength,66,55,69,76,61,11,https://cdn.sofifa.net/players/193/794/22_120.png
193886,https://sofifa.com/player/193886/daniel-didavi/220002,D. Didavi,"CAM, CF",73,31,male,Germany,58,76,73,75,48,68,https://cdn.sofifa.net/players/193/886/22_120.png,https://cdn.sofifa.net/flags/de.png,2500000,22000,VfB Stuttgart,Left,,70,74,66,74,66,9,https://cdn.sofifa.net/players/193/886/22_120.png
194665,https://sofifa.com/player/194665/stefan-ilsanker/220002,S. Ilsanker,"CB, CDM",73,32,male,Austria,62,53,51,50,74,81,https://cdn.sofifa.net/players/194/665/22_120.png,https://cdn.sofifa.net/flags/at.png,2000000,20000,Eintracht Frankfurt,Right,,52,46,51,69,61,14,https://cdn.sofifa.net/players/194/665/22_120.png
195586,https://sofifa.com/player/195586/alfredh-finnbogason/220002,A. Finnbogason,ST,73,32,male,Iceland,55,76,61,72,32,64,https://cdn.sofifa.net/players/195/586/22_120.png,https://cdn.sofifa.net/flags/is.png,2500000,22000,FC Augsburg,Right,,65,64,63,67,66,10,https://cdn.sofifa.net/players/195/586/22_120.png
199313,https://sofifa.com/player/199313/abdoulaye-bamba/220002,A. Bamba,"RB, RWB, LB",73,31,male,Côte d'Ivoire,78,41,65,65,71,72,https://cdn.sofifa.net/players/199/313/22_120.png,https://cdn.sofifa.net/flags/ci.png,2200000,17000,Angers SCO,Right,,55,60,73,65,58,8,https://cdn.sofifa.net/players/199/313/22_120.png
199602,https://sofifa.com/player/199602/john-guidetti/220002,J. Guidetti,ST,73,29,male,Sweden,56,75,67,71,32,71,https://cdn.sofifa.net/players/199/602/22_120.png,https://cdn.sofifa.net/flags/se.png,3000000,22000,Deportivo Alavés,Right,,72,68,61,70,66,9,https://cdn.sofifa.net/players/199/602/22_120.png
199763,https://sofifa.com/player/199763/bartosz-bereszynski/220002,B. Bereszyński,RB,73,28,male,Poland,84,56,64,69,67,73,https://cdn.sofifa.net/players/199/763/22_120.png,https://cdn.sofifa.net/flags/pl.png,2800000,15000,U.C. Sampdoria,Right,,60,62,76,69,62,9,https://cdn.sofifa.net/players/199/763/22_120.png
199829,https://sofifa.com/player/199829/david-timor-copovi/220002,Timor,"CDM, CB, CM",73,31,male,Spain,41,66,72,67,69,76,https://cdn.sofifa.net/players/199/829/22_120.png,https://cdn.sofifa.net/flags/es.png,2100000,20000,Getafe CF,Left,,60,74,50,77,70,8,https://cdn.sofifa.net/players/199/829/22_120.png
200469,https://sofifa.com/player/200469/lukas-rupp/220002,L. Rupp,"CM, CDM",73,30,male,Germany,63,66,74,74,69,64,https://cdn.sofifa.net/players/200/469/22_120.png,https://cdn.sofifa.net/flags/de.png,2900000,28000,Norwich City,Right,,64,70,70,67,67,7,https://cdn.sofifa.net/players/200/469/22_120.png
200752,https://sofifa.com/player/200752/juan-guilherme-nunes-jesus/220002,Juan Jesus,"CB, LB",73,30,male,Brazil,71,33,52,59,75,73,https://cdn.sofifa.net/players/200/752/22_120.png,https://cdn.sofifa.net/flags/br.png,2500000,38000,Napoli,Left,,45,49,67,63,55,8,https://cdn.sofifa.net/players/200/752/22_120.png
201049,https://sofifa.com/player/201049/lorenzo-tonelli/220002,L. Tonelli,CB,73,31,male,Italy,56,31,44,59,76,67,https://cdn.sofifa.net/players/201/049/22_120.png,https://cdn.sofifa.net/flags/it.png,2100000,32000,Empoli,Right,,45,44,65,54,52,9,https://cdn.sofifa.net/players/201/049/22_120.png
201073,https://sofifa.com/player/201073/nicolas-de-preville/220002,N. De Préville,"CAM, ST",73,30,male,France,74,73,72,74,32,68,https://cdn.sofifa.net/players/201/073/22_120.png,https://cdn.sofifa.net/flags/fr.png,2900000,16000,FC Metz,Right,,70,72,74,71,68,8,https://cdn.sofifa.net/players/201/073/22_120.png
201368,https://sofifa.com/player/201368/kenny-mclean/220002,K. McLean,"CM, CDM",73,29,male,Scotland,65,70,70,72,65,74,https://cdn.sofifa.net/players/201/368/22_120.png,https://cdn.sofifa.net/flags/gb-sct.png,3000000,29000,Norwich City,Left,,63,71,67,75,69,10,https://cdn.sofifa.net/players/201/368/22_120.png
201955,https://sofifa.com/player/201955/massadio-haidara/220002,M. Haïdara,"LWB, CB, LB",73,28,male,Mali,77,51,62,70,69,78,https://cdn.sofifa.net/players/201/955/22_120.png,https://cdn.sofifa.net/flags/ml.png,2800000,22000,Racing Club de Lens,Left,,55,61,73,72,62,10,https://cdn.sofifa.net/players/201/955/22_120.png
202276,https://sofifa.com/player/202276/simon-zoller/220002,S. Zoller,"ST, RM, LM",73,30,male,Germany,72,74,65,73,36,65,https://cdn.sofifa.net/players/202/276/22_120.png,https://cdn.sofifa.net/flags/de.png,3000000,22000,VfL Bochum 1848,Right,,70,65,72,68,60,9,https://cdn.sofifa.net/players/202/276/22_120.png
202316,https://sofifa.com/player/202316/timmy-chandler/220002,T. Chandler,"RM, RWB",73,31,male,United States,64,71,72,70,72,78,https://cdn.sofifa.net/players/202/316/22_120.png,https://cdn.sofifa.net/flags/us.png,2500000,22000,Eintracht Frankfurt,Right,,73,66,61,77,68,8,https://cdn.sofifa.net/players/202/316/22_120.png
203042,https://sofifa.com/player/203042/jack-butland/220002,J. Butland,GK,73,28,male,England,1,1,1,1,15,1,https://cdn.sofifa.net/players/203/042/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,2400000,31000,Crystal Palace,Right,,18,22,58,51,37,68,https://cdn.sofifa.net/players/203/042/22_120.png
203280,https://sofifa.com/player/203280/valere-germain/220002,V. Germain,"ST, RM",73,31,male,France,68,74,70,73,29,66,https://cdn.sofifa.net/players/203/280/22_120.png,https://cdn.sofifa.net/flags/fr.png,2600000,22000,Montpellier Hérault SC,Right,,72,69,73,73,66,9,https://cdn.sofifa.net/players/203/280/22_120.png
204152,https://sofifa.com/player/204152/jens-jonsson/220002,J. Jønsson,CDM,73,28,male,Denmark,70,56,65,68,72,75,https://cdn.sofifa.net/players/204/152/22_120.png,https://cdn.sofifa.net/flags/dk.png,2700000,22000,Cádiz CF,Right,,57,61,69,70,64,8,https://cdn.sofifa.net/players/204/152/22_120.png
204497,https://sofifa.com/player/204497/kevin-stoger/220002,K. Stöger,CM,73,27,male,Austria,52,67,76,77,38,63,https://cdn.sofifa.net/players/204/497/22_120.png,https://cdn.sofifa.net/flags/at.png,3200000,20000,1. FSV Mainz 05,Left,,65,73,66,67,61,10,https://cdn.sofifa.net/players/204/497/22_120.png
205157,https://sofifa.com/player/205157/inigo-ruiz-de-galarreta/220002,Ruiz de Galarreta,"CDM, CM",73,27,male,Spain,69,59,69,72,70,70,https://cdn.sofifa.net/players/205/157/22_120.png,https://cdn.sofifa.net/flags/es.png,3100000,19000,RCD Mallorca,Right,,59,64,74,63,66,8,https://cdn.sofifa.net/players/205/157/22_120.png
205553,https://sofifa.com/player/205553/luca-ceppitelli/220002,L. Ceppitelli,CB,73,31,male,Italy,51,33,35,44,76,70,https://cdn.sofifa.net/players/205/553/22_120.png,https://cdn.sofifa.net/flags/it.png,2100000,23000,Cagliari,Right,,43,35,55,54,47,8,https://cdn.sofifa.net/players/205/553/22_120.png
205670,https://sofifa.com/player/205670/dwight-gayle/220002,D. Gayle,ST,73,30,male,England,75,74,58,73,19,60,https://cdn.sofifa.net/players/205/670/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,3000000,33000,Newcastle United,Right,,67,64,76,69,58,8,https://cdn.sofifa.net/players/205/670/22_120.png
205878,https://sofifa.com/player/205878/stefanos-kapino/220002,S. Kapino,GK,73,27,male,Greece,1,1,1,1,16,1,https://cdn.sofifa.net/players/205/878/22_120.png,https://cdn.sofifa.net/flags/gr.png,3000000,15000,DSC Arminia Bielefeld,Right,,16,20,50,50,27,66,https://cdn.sofifa.net/players/205/878/22_120.png
205943,https://sofifa.com/player/205943/vlad-chiriches/220002,V. Chiricheș,CB,73,31,male,Romania,56,62,56,62,74,66,https://cdn.sofifa.net/players/205/943/22_120.png,https://cdn.sofifa.net/flags/ro.png,2100000,23000,U.S. Sassuolo Calcio,Right,,62,53,61,67,58,9,https://cdn.sofifa.net/players/205/943/22_120.png
205995,https://sofifa.com/player/205995/jetro-willems/220002,J. Willems,"LB, LM",73,27,male,Netherlands,72,65,73,73,70,72,https://cdn.sofifa.net/players/205/995/22_120.png,https://cdn.sofifa.net/flags/nl.png,2900000,18000,SpVgg Greuther Fürth,Left,,65,72,70,72,65,9,https://cdn.sofifa.net/players/205/995/22_120.png
206218,https://sofifa.com/player/206218/paul-nardi/220002,P. Nardi,GK,73,27,male,France,1,1,1,1,13,1,https://cdn.sofifa.net/players/206/218/22_120.png,https://cdn.sofifa.net/flags/fr.png,3200000,12000,FC Lorient,Right,,16,16,50,39,26,68,https://cdn.sofifa.net/players/206/218/22_120.png
206219,https://sofifa.com/player/206219/juan-cruz-alvaro-armada/220002,Juan Cruz,"LB, LWB",73,28,male,Spain,75,40,60,63,70,73,https://cdn.sofifa.net/players/206/219/22_120.png,https://cdn.sofifa.net/flags/es.png,2800000,21000,CA Osasuna,Left,,53,55,69,63,53,9,https://cdn.sofifa.net/players/206/219/22_120.png
207537,https://sofifa.com/player/207537/jordan-lukaku/220002,J. Lukaku,"LM, LB, LWB",73,26,male,Belgium,85,61,68,73,68,79,https://cdn.sofifa.net/players/207/537/22_120.png,https://cdn.sofifa.net/flags/be.png,3300000,40000,Lazio,Left,,64,64,78,75,66,9,https://cdn.sofifa.net/players/207/537/22_120.png
207593,https://sofifa.com/player/207593/jere-uronen/220002,J. Uronen,LB,73,26,male,Finland,72,57,69,67,69,75,https://cdn.sofifa.net/players/207/593/22_120.png,https://cdn.sofifa.net/flags/fi.png,3300000,15000,Stade Brestois 29,Left,#Engine,60,68,71,74,63,7,https://cdn.sofifa.net/players/207/593/22_120.png
207650,https://sofifa.com/player/207650/emil-krafth/220002,E. Krafth,"RB, CB",73,26,male,Sweden,66,58,67,70,73,71,https://cdn.sofifa.net/players/207/650/22_120.png,https://cdn.sofifa.net/flags/se.png,3300000,28000,Newcastle United,Right,,60,68,67,68,62,9,https://cdn.sofifa.net/players/207/650/22_120.png
208144,https://sofifa.com/player/208144/daniel-bessa/220002,D. Bessa,"CAM, CM, CF",73,28,male,Italy,60,69,74,76,55,48,https://cdn.sofifa.net/players/208/144/22_120.png,https://cdn.sofifa.net/flags/it.png,3100000,22000,Hellas Verona,Right,,64,73,70,60,62,9,https://cdn.sofifa.net/players/208/144/22_120.png
208449,https://sofifa.com/player/208449/christophe-herelle/220002,C. Hérelle,CB,73,28,male,France,57,48,61,61,73,73,https://cdn.sofifa.net/players/208/449/22_120.png,https://cdn.sofifa.net/flags/fr.png,2900000,15000,Stade Brestois 29,Right,,57,56,60,64,60,10,https://cdn.sofifa.net/players/208/449/22_120.png
208861,https://sofifa.com/player/208861/johan-gastien/220002,J. Gastien,CDM,73,33,male,France,56,63,65,71,72,78,https://cdn.sofifa.net/players/208/861/22_120.png,https://cdn.sofifa.net/flags/fr.png,1500000,15000,Clermont Foot 63,Right,,57,64,67,71,67,8,https://cdn.sofifa.net/players/208/861/22_120.png
208892,https://sofifa.com/player/208892/sam-byram/220002,S. Byram,"LB, RB",73,27,male,England,71,60,66,71,71,68,https://cdn.sofifa.net/players/208/892/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,2900000,25000,Norwich City,Right,,61,58,71,67,65,10,https://cdn.sofifa.net/players/208/892/22_120.png
209504,https://sofifa.com/player/209504/branimir-hrgota/220002,B. Hrgota,"ST, RW",73,28,male,Sweden,73,73,65,74,22,65,https://cdn.sofifa.net/players/209/504/22_120.png,https://cdn.sofifa.net/flags/se.png,3100000,22000,SpVgg Greuther Fürth,Left,,68,66,71,71,55,8,https://cdn.sofifa.net/players/209/504/22_120.png
209547,https://sofifa.com/player/209547/stefan-mitrovic/220002,S. Mitrović,CB,73,31,male,Serbia,33,34,51,54,72,81,https://cdn.sofifa.net/players/209/547/22_120.png,https://cdn.sofifa.net/flags/rs.png,2100000,20000,Getafe CF,Right,,45,47,42,66,55,9,https://cdn.sofifa.net/players/209/547/22_120.png
209618,https://sofifa.com/player/209618/florian-tardieu/220002,F. Tardieu,CDM,73,29,male,France,56,62,71,68,69,76,https://cdn.sofifa.net/players/209/618/22_120.png,https://cdn.sofifa.net/flags/fr.png,2600000,15000,ESTAC Troyes,Right,,62,68,64,73,67,10,https://cdn.sofifa.net/players/209/618/22_120.png
210489,https://sofifa.com/player/210489/louis-schaub/220002,L. Schaub,"CAM, RM, CM",73,26,male,Austria,58,67,72,77,40,67,https://cdn.sofifa.net/players/210/489/22_120.png,https://cdn.sofifa.net/flags/at.png,4000000,22000,1. FC Köln,Left,,65,71,69,68,62,10,https://cdn.sofifa.net/players/210/489/22_120.png
210697,https://sofifa.com/player/210697/christian-norgaard/220002,C. Nørgaard,"CDM, CM, CB",73,27,male,Denmark,62,57,68,69,72,74,https://cdn.sofifa.net/players/210/697/22_120.png,https://cdn.sofifa.net/flags/dk.png,3300000,33000,Brentford,Right,,62,67,65,67,67,9,https://cdn.sofifa.net/players/210/697/22_120.png
210802,https://sofifa.com/player/210802/joakim-nilsson/220002,J. Nilsson,CB,73,27,male,Sweden,60,32,54,55,73,74,https://cdn.sofifa.net/players/210/802/22_120.png,https://cdn.sofifa.net/flags/se.png,3200000,18000,DSC Arminia Bielefeld,Left,,46,45,64,59,53,9,https://cdn.sofifa.net/players/210/802/22_120.png
211361,https://sofifa.com/player/211361/danilo-cataldi/220002,D. Cataldi,"CM, CDM",73,26,male,Italy,66,71,75,73,68,64,https://cdn.sofifa.net/players/211/361/22_120.png,https://cdn.sofifa.net/flags/it.png,3600000,40000,Lazio,Right,,68,76,69,67,67,8,https://cdn.sofifa.net/players/211/361/22_120.png
211818,https://sofifa.com/player/211818/kevin-mohwald/220002,K. Möhwald,"CM, CAM",73,27,male,Germany,57,71,75,74,61,68,https://cdn.sofifa.net/players/211/818/22_120.png,https://cdn.sofifa.net/flags/de.png,3200000,24000,1. FC Union Berlin,Right,,69,74,64,77,63,9,https://cdn.sofifa.net/players/211/818/22_120.png
211879,https://sofifa.com/player/211879/janik-haberer/220002,J. Haberer,"CM, CF, RM",73,27,male,Germany,61,63,70,73,60,68,https://cdn.sofifa.net/players/211/879/22_120.png,https://cdn.sofifa.net/flags/de.png,3500000,22000,Sport-Club Freiburg,Right,,60,69,64,67,68,11,https://cdn.sofifa.net/players/211/879/22_120.png
212214,https://sofifa.com/player/212214/augusto-solari/220002,A. Solari,"RM, LM, CM",73,29,male,Argentina,86,64,70,74,56,74,https://cdn.sofifa.net/players/212/214/22_120.png,https://cdn.sofifa.net/flags/ar.png,3000000,19000,RC Celta de Vigo,Right,,61,71,80,72,67,9,https://cdn.sofifa.net/players/212/214/22_120.png
212225,https://sofifa.com/player/212225/enzo-roco/220002,E. Roco,CB,73,28,male,Chile,33,41,54,58,74,77,https://cdn.sofifa.net/players/212/225/22_120.png,https://cdn.sofifa.net/flags/cl.png,2900000,16000,Elche CF,Right,,51,47,45,64,54,10,https://cdn.sofifa.net/players/212/225/22_120.png
212244,https://sofifa.com/player/212244/christopher-lenz/220002,C. Lenz,"LB, LM, LWB",73,26,male,Germany,71,42,66,69,73,68,https://cdn.sofifa.net/players/212/244/22_120.png,https://cdn.sofifa.net/flags/de.png,3500000,20000,Eintracht Frankfurt,Left,,53,65,70,61,58,9,https://cdn.sofifa.net/players/212/244/22_120.png
212772,https://sofifa.com/player/212772/oscar-duarte/220002,Ó. Duarte,CB,73,32,male,Costa Rica,49,47,51,54,74,76,https://cdn.sofifa.net/players/212/772/22_120.png,https://cdn.sofifa.net/flags/cr.png,2000000,20000,Levante Unión Deportiva,Right,,54,48,52,63,55,9,https://cdn.sofifa.net/players/212/772/22_120.png
212886,https://sofifa.com/player/212886/wylan-cyprien/220002,W. Cyprien,"CM, CDM",73,26,male,France,72,71,73,74,72,73,https://cdn.sofifa.net/players/212/886/22_120.png,https://cdn.sofifa.net/flags/fr.png,3600000,25000,FC Nantes,Right,,68,73,73,74,74,9,https://cdn.sofifa.net/players/212/886/22_120.png
213063,https://sofifa.com/player/213063/roberto-suarez-pier/220002,Róber,"CB, CDM",73,26,male,Spain,57,43,61,61,76,69,https://cdn.sofifa.net/players/213/063/22_120.png,https://cdn.sofifa.net/flags/es.png,4000000,20000,Levante Unión Deportiva,Right,,57,56,59,56,58,10,https://cdn.sofifa.net/players/213/063/22_120.png
213414,https://sofifa.com/player/213414/william-troost-ekong/220002,W. Troost-Ekong,CB,73,27,male,Nigeria,61,32,45,44,75,77,https://cdn.sofifa.net/players/213/414/22_120.png,https://cdn.sofifa.net/flags/ng.png,3200000,36000,Watford,Right,,43,38,55,61,55,8,https://cdn.sofifa.net/players/213/414/22_120.png
213750,https://sofifa.com/player/213750/ken-sema/220002,K. Sema,"LW, LM, LWB",73,27,male,Sweden,78,66,71,74,61,68,https://cdn.sofifa.net/players/213/750/22_120.png,https://cdn.sofifa.net/flags/se.png,3200000,43000,Watford,Left,,61,70,74,67,62,8,https://cdn.sofifa.net/players/213/750/22_120.png
